Datum,Typ,Uppgift,#M,,,#O,,,SL
2020-11-30 09:00:01,create,3b - uppgift 3,3,,,9,,,2m 6.3s
2020-11-30 08:59:01,create,3a - uppgift 3,2,,,6,,,0m 56.1s
2020-11-30 08:58:37,create,1 - uppgift 2,1,,,1,,,0m 6.3s
2020-11-26 08:49:23,create,3a - uppgift 6,2,,,6,,,0m 35.8s
2020-11-26 08:48:56,create,3a - uppgift 5,1,,,3,,,0m 23.6s
2020-11-26 08:45:40,create,3b - uppgift 8,3,,,9,,,3m 8.1s
2020-11-26 08:45:16,create,3b - uppgift 4,0,,,0,,,0m 22.2s
2020-11-26 08:45:12,create,1 - uppgift 3,0,,,0,,,0m 1.4s
2020-11-26 08:45:00,create,1 - uppgift 6,1,,,1,,,0m 7.1s
2020-11-26 08:44:51,create,3a - uppgift 6,0,,,0,,,0m 3.8s
2020-11-26 08:44:01,create,3a - uppgift 5,2,,,6,,,0m 46.4s
